"id","foodmenuname","foodcategoryId","foodingredientId","salesprice","vatId","description","vegitem","beverage","bar","photo"
"659e5f2c43c4227e736e502d","VEG HOT N SOUR SOUP","659e5b4343c4227e736e4d7d","[""[\""655ef6721532830df6b987bb\""]""]","8","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2c43c4227e736e5030","MUSHROOM SOUP","659e5b4343c4227e736e4d7d","[""[\""655ef6721532830df6b987bb\""]""]","8","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2c43c4227e736e5033","CHICKEN CLEAR SOUP","659e5b4343c4227e736e4d7d","[""[\""655ef6721532830df6b987bb\""]""]","9","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2c43c4227e736e5036","CHICKEN MANCHOW SOUP","659e5b4343c4227e736e4d7d","[""[\""655ef6721532830df6b987bb\""]""]","10","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2c43c4227e736e5039","CHICKEN HOT N SOUR SOUP","659e5b4343c4227e736e4d7d","[""[\""655ef6721532830df6b987bb\""]""]","10","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2c43c4227e736e503c","CHICKEN LEMON SOUP","659e5b4343c4227e736e4d7d","[""[\""655ef6721532830df6b987bb\""]""]","10","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2c43c4227e736e503f","CREAMY MUSHROOM CHICKEN SOUP","659e5b4343c4227e736e4d7d","[""[\""655ef6721532830df6b987bb\""]""]","12","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2c43c4227e736e5042","SEAFOOD SOUP","659e5b4343c4227e736e4d7d","[""[\""655ef6721532830df6b987bb\""]""]","12","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2c43c4227e736e5045","VEG NOODLES","659e5b4343c4227e736e4d80","[""[\""655ef6721532830df6b987bb\""]""]","11","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2c43c4227e736e5048","EGG NOODLES","659e5b4343c4227e736e4d80","[""[\""655ef6721532830df6b987bb\""]""]","11","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2d43c4227e736e504b","PANEER NOODLES","659e5b4343c4227e736e4d80","[""[\""655ef6721532830df6b987bb\""]""]","12","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2d43c4227e736e504e","MUSHROOM NOODLES","659e5b4343c4227e736e4d80","[""[\""655ef6721532830df6b987bb\""]""]","12","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2d43c4227e736e5051","CHICKEN NOODLES","659e5b4343c4227e736e4d80","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2d43c4227e736e5054","PRAWNS NOODLES","659e5b4343c4227e736e4d80","[""[\""655ef6721532830df6b987bb\""]""]","15","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2d43c4227e736e5057","BEEF NOODLES","659e5b4343c4227e736e4d80","[""[\""655ef6721532830df6b987bb\""]""]","15","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2d43c4227e736e505a","CHICKEN SCHEZWAN NOODLES","659e5b4343c4227e736e4d80","[""[\""655ef6721532830df6b987bb\""]""]","15","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2d43c4227e736e505d","MIXED NOODLES","659e5b4343c4227e736e4d80","[""[\""655ef6721532830df6b987bb\""]""]","16","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2d43c4227e736e5060","TRIPLE SCHEZWAN NOODLES","659e5b4343c4227e736e4d80","[""[\""655ef6721532830df6b987bb\""]""]","22","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2d43c4227e736e5063","FRIED RICE","659e5b4343c4227e736e4d83","[""[\""655ef6721532830df6b987bb\""]""]","","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2d43c4227e736e5066","VEG FRIED RICE","659e5b4343c4227e736e4d83","[""[\""655ef6721532830df6b987bb\""]""]","10","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2e43c4227e736e5069","EGG FRIED RICE","659e5b4343c4227e736e4d83","[""[\""655ef6721532830df6b987bb\""]""]","11","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2e43c4227e736e506c","CHICKEN FRIED RICE","659e5b4343c4227e736e4d83","[""[\""655ef6721532830df6b987bb\""]""]","13","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2e43c4227e736e506f","BEEF FRIED RICE","659e5b4343c4227e736e4d83","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2e43c4227e736e5072","PRAWNS FRIED RICE","659e5b4343c4227e736e4d83","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2e43c4227e736e5075","CHICKEN SCHEZWAN FRIED RICE","659e5b4343c4227e736e4d83","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2e43c4227e736e5078","MIXED FRIED RICE","659e5b4343c4227e736e4d83","[""[\""655ef6721532830df6b987bb\""]""]","15","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2e43c4227e736e507b","TRIPLE SCHEZWAN FRIED RICE","659e5b4343c4227e736e4d83","[""[\""655ef6721532830df6b987bb\""]""]","20","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2e43c4227e736e507e","GOPI 65","659e5b4343c4227e736e4d86","[""[\""655ef6721532830df6b987bb\""]""]","12","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2e43c4227e736e5081","GOBI CHILLY","659e5b4343c4227e736e4d86","[""[\""655ef6721532830df6b987bb\""]""]","12","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2e43c4227e736e5084","GOBI MANCHURIAN","659e5b4343c4227e736e4d86","[""[\""655ef6721532830df6b987bb\""]""]","12","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2e43c4227e736e5087","BABYCORN 65","659e5b4343c4227e736e4d86","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2e43c4227e736e508a","BABYCORN CHILLY","659e5b4343c4227e736e4d86","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2e43c4227e736e508d","BABYCORN MANCHURIAN","659e5b4343c4227e736e4d86","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2f43c4227e736e5090","MUSHROOM 65","659e5b4343c4227e736e4d86","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2f43c4227e736e5093","MASHROOM CHILLY","659e5b4343c4227e736e4d86","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f2f43c4227e736e5096","MUSHROOM MANCHURIAN","659e5b4343c4227e736e4d86","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3043c4227e736e5099","MUSHROOM PEPPER","659e5b4343c4227e736e4d86","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3143c4227e736e509c","PANEER 65","659e5b4343c4227e736e4d86","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3143c4227e736e509f","PANEER CHILLY","659e5b4343c4227e736e4d86","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3143c4227e736e50a2","PANEER MANCHURIAN","659e5b4343c4227e736e4d86","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3143c4227e736e50a5","GINGER CHICKEN","659e5b4443c4227e736e4d89","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3143c4227e736e50a8","LEMON CHICKEN","659e5b4443c4227e736e4d89","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3143c4227e736e50ab","CHICKEN 65","659e5b4443c4227e736e4d89","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3143c4227e736e50ae","CHICKEN CHILLY","659e5b4443c4227e736e4d89","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3143c4227e736e50b1","CHICKEN MANCHURIAN","659e5b4443c4227e736e4d89","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3143c4227e736e50b4","PEPPER CHICKEN","659e5b4443c4227e736e4d89","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3143c4227e736e50b7","CHICKEN GARLIC","659e5b4443c4227e736e4d89","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3243c4227e736e50ba","DRAGON CHICKEN","659e5b4443c4227e736e4d89","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3243c4227e736e50bd","HONEY CRISPY CHICKEN","659e5b4443c4227e736e4d89","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3243c4227e736e50c0","CHICKEN LOLLIPOP","659e5b4443c4227e736e4d89","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3243c4227e736e50c3","CHICKEN LOLLIPOP GRAVY","659e5b4443c4227e736e4d89","[""[\""655ef6721532830df6b987bb\""]""]","16","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3243c4227e736e50c6","BEEF CHILLY","659e5b4443c4227e736e4d89","[""[\""655ef6721532830df6b987bb\""]""]","15","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3243c4227e736e50c9","BEEF 65","659e5b4443c4227e736e4d89","[""[\""655ef6721532830df6b987bb\""]""]","15","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3243c4227e736e50cc","BEEF MANCHURIAN","659e5b4443c4227e736e4d89","[""[\""655ef6721532830df6b987bb\""]""]","15","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3243c4227e736e50cf","PRAWNS CHILLY","659e5b4443c4227e736e4d89","[""[\""655ef6721532830df6b987bb\""]""]","16","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3243c4227e736e50d2","CHICKEN WITH 3 BREADS","659e5b4443c4227e736e4d8c","[""[\""655ef6721532830df6b987bb\""]""]","10","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3243c4227e736e50d5","CHICKEN WITH 3 BREADS1","659e5b4443c4227e736e4d8c","[""[\""655ef6721532830df6b987bb\""]""]","11","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3243c4227e736e50d8","CHICKEN WITH 3 BREADS2","659e5b4443c4227e736e4d8c","[""[\""655ef6721532830df6b987bb\""]""]","12","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3243c4227e736e50db","CHICKEN WITH 3 BREADS3","659e5b4443c4227e736e4d8c","[""[\""655ef6721532830df6b987bb\""]""]","13","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3343c4227e736e50de","CHICKEN WITH 3 BREADS4","659e5b4443c4227e736e4d8c","[""[\""655ef6721532830df6b987bb\""]""]","15","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3343c4227e736e50e1","CHICKEN WITH RICE","659e5b4443c4227e736e4d8c","[""[\""655ef6721532830df6b987bb\""]""]","13","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3343c4227e736e50e4","BEEF WITH 3 BREADS1","659e5b4443c4227e736e4d8c","[""[\""655ef6721532830df6b987bb\""]""]","11","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3343c4227e736e50e7","BEEF WITH 3 BREADS2","659e5b4443c4227e736e4d8c","[""[\""655ef6721532830df6b987bb\""]""]","12","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3343c4227e736e50ea","BEEF WITH 3 BREADS3","659e5b4443c4227e736e4d8c","[""[\""655ef6721532830df6b987bb\""]""]","13","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3343c4227e736e50ed","BEEF WITH RICE","659e5b4443c4227e736e4d8c","[""[\""655ef6721532830df6b987bb\""]""]","14","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3343c4227e736e50f0","CHINEESE COMBO1","659e5b4443c4227e736e4d8c","[""[\""655ef6721532830df6b987bb\""]""]","17","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3343c4227e736e50f3","CHINEESE COMBO2","659e5b4443c4227e736e4d8c","[""[\""655ef6721532830df6b987bb\""]""]","18","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3343c4227e736e50f6","CHINEESE COMBO3","659e5b4443c4227e736e4d8c","[""[\""655ef6721532830df6b987bb\""]""]","22","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
"659e5f3343c4227e736e50f9","CHINEESE COMBO4","659e5b4443c4227e736e4d8c","[""[\""655ef6721532830df6b987bb\""]""]","24","655ef1cfb3999d1add24f83e","CHINEESE COMBO","no","no","no","imgae-1704261675496. black_friday_banner_02.jpg"
